row_idx,tweet_id,text,half
31510,T0031511,"Phone bank tonight at 6pm! Grab a coffee and join us — training provided, no experience needed.",H2
90939,T0090940,"Abortion is healthcare, and healthcare decisions belong to patients — not politicians.",H2
66490,T0066491,Rode along with Alton officers last night. Grateful for what they do every shift.,H2
75796,T0075797,Dark money is drowning out WA voices. I support full disclosure of every political dollar.,H2
69739,T0069740,The Constitution isn't a suggestion. I'll defend free speech and religious liberty against any government overreach.,H2
54168,T0054169,"We just crossed 15,000 grassroots donors! Average gift: $27. This campaign is powered by people, not PACs.",H2
83414,T0083415,Rode along with Cedar Falls officers last night. Grateful for what they do every shift.,H2
16634,T0016635,We can protect people with pre-existing conditions without a big-government takeover of medicine.,H2
1245,T0001246,Met with law enforcement and community leaders in Fairview about keeping our neighborhoods safe.,H2
57137,T0057138,We must balance the budget like every family in VA has to. No more blank checks.,H2
64942,T0064943,RT @WorkersUnitedHQ: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
8622,T0008623,Our immigration system has been broken for decades. Both parties share the blame — FL deserves solutions.,H2
9115,T0009116,RT @PublicSquareNews: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
24077,T0024078,RT @PublicSquareNews: This map of clean-energy job growth should be front-page news.,H2
24886,T0024887,RT @SecondAmendmentNow: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H2
74514,T0074515,Diplomacy first. Endless wars cost FL families dearly — in lives and in dollars.,H2
25640,T0025641,We can back the police AND demand accountability. Those aren't opposites.,H2
46628,T0046629,RT @BorderWatchNet: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
61456,T0061457,Knocking doors in Millbrook with an incredible team of volunteers today. The energy is real!,H2
62062,T0062063,RT @FreeMarketForum: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
10764,T0010765,RT @FreeMarketForum: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
3836,T0003837,Sanctuary policies put MI communities at risk. I'll end them.,H2
14349,T0014350,Toured the new energy facility in Riverton today. CO workers are second to none.,H2
3883,T0003884,Talked supply chains and manufacturing with workers at the plant in Springdale this morning.,H2
60704,T0060705,Early voting starts soon in WA. Make your plan now — every single vote counts.,H2
14166,T0014167,RT @CleanAirCoalition: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
29562,T0029563,RT @GreenFutureFund: Debate schedule for the fall is out. Full calendar at the link.,H2
3543,T0003544,Small businesses in TN are drowning in red tape. I'll cut job-killing regulations on day one.,H2
36477,T0036478,"Unleash American energy. Lower prices at the pump start with producing more, not begging OPEC.",H2
4389,T0004390,Filed our FEC report: best fundraising quarter yet. Thank you to every supporter.,H2
72747,T0072748,Politicians have no place in the exam room. I trust women.,H2
59452,T0059453,RT @MainStreetMonitor: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
43232,T0043233,"Happy Fourth of July from our family to yours, IN!",H2
50876,T0050877,Knocking doors in Harrisburg with an incredible team of volunteers today. The energy is real!,H2
21216,T0021217,Yard signs are IN. Swing by the Summit office and grab one this weekend!,H2
45115,T0045116,Criminals don't follow gun laws — disarming law-abiding TX citizens makes us less safe.,H2
86584,T0086585,RT @PublicSquareNews: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
93050,T0093051,RT @WorkersUnitedHQ: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
68436,T0068437,RT @CivicSignal: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
26893,T0026894,Knocking doors in Alton with an incredible team of volunteers today. The energy is real!,H2
26806,T0026807,Price transparency and competition will lower costs faster than any government mandate.,H2
23730,T0023731,Universal background checks are supported by most gun owners. Congress's inaction is a choice — I'll make a different one.,H2
88791,T0088792,Working families deserve a raise. I'll fight to lift the minimum wage and rein in corporate price gouging.,H2
52566,T0052567,"Phone bank tonight at 5:30pm! Grab a coffee and join us — training provided, no experience needed.",H2
85083,T0085084,"Every family in WA deserves access to quality, affordable care. Full stop.",H2
60409,T0060410,RT @CarePolicyProject: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
104534,T0104535,"Every family in CA deserves access to quality, affordable care. Full stop.",H2
90872,T0090873,RT @StatehouseWire: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
68966,T0068967,Big Oil made record profits while your utility bill doubled. I'll end their subsidies.,H2
95999,T0096000,Democracy works when we show up. Check your registration today — link in bio.,H2
67314,T0067315,Union jobs built the middle class. I'm proud to stand with workers on the picket line in MN.,H2
22977,T0022978,Working families deserve a raise. I'll fight to lift the minimum wage and rein in corporate price gouging.,H2
72789,T0072790,Rode along with Alton officers last night. Grateful for what they do every shift.,H2
73520,T0073521,RT @TheDailyLedgerUS: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
44004,T0044005,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H2
64005,T0064006,"Immigrants power NC's farms, hospitals, and small businesses. Our economy depends on fixing this broken system.",H2
99532,T0099533,Knocking doors in Bellview with an incredible team of volunteers today. The energy is real!,H2
47449,T0047450,"The Second Amendment isn't negotiable. I'll oppose every gun grab, every time.",H2
103434,T0103435,Politicians have no place in the exam room. I trust women.,H2
62690,T0062691,Politicians have no place in the exam room. I trust women.,H2
35033,T0035034,Protecting our air and water isn't radical — poisoning them for profit is.,H2
15675,T0015676,Good jobs and a fair shot — that's what this campaign is about for TX.,H2
91695,T0091696,This issue is deeply personal for families across TX. I'll always listen first.,H2
3742,T0003743,This issue is deeply personal for families across WV. I'll always listen first.,H2
6777,T0006778,Yard signs are IN. Swing by the Greenville office and grab one this weekend!,H2
874,T0000875,RT @SecondAmendmentNow: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H2
21853,T0021854,RT @LibertyLedger: Debate schedule for the fall is out. Full calendar at the link.,H2
102513,T0102514,"The climate crisis is here — NJ families are paying for it in floods, fires, and insurance bills. We need clean energy now.",H2
52344,T0052345,"Real public safety means investing in communities — mental health response, youth programs, and accountable policing.",H2
2022,T0002023,Our immigration system has been broken for decades. Both parties share the blame — AZ deserves solutions.,H2
1955,T0001956,RT @CleanAirCoalition: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
27180,T0027181,Election integrity matters. Voter ID is common sense and most Americans agree.,H2
56321,T0056322,China is eating our lunch on trade and technology. I'll put American workers first.,H2
15009,T0015010,Our immigration system has been broken for decades. Both parties share the blame — MN deserves solutions.,H2
45810,T0045811,"New endorsement dropping tomorrow morning. Stay tuned, CA!",H2
3795,T0003796,Washington-run healthcare means longer waits and fewer choices. I'll defend private options for AR families.,H2
86216,T0086217,RT @FaithAndFlagDaily: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
58428,T0058429,"Family separation is a moral stain. We need humane, orderly immigration reform — not cruelty as policy.",H2
93306,T0093307,RT @SecondAmendmentNow: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H2
34435,T0034436,Join us Saturday at 5:30pm for a town hall in Millbrook! Doors open early — bring your questions.,H2
77701,T0077702,Toured the new energy facility in Harrisburg today. UT workers are second to none.,H2
40229,T0040230,Met with local business owners in Cedar Falls today about what they need to grow and hire.,H2
27437,T0027438,Gun violence is a public health crisis. Prevention works — I've seen it in Cedar Falls.,H2
100747,T0100748,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H2
45001,T0045002,This issue is deeply personal for families across NY. I'll always listen first.,H2
5982,T0005983,Protecting our air and water isn't radical — poisoning them for profit is.,H2
4911,T0004912,Toured the new energy facility in Madison Heights today. AZ workers are second to none.,H2
96651,T0096652,"Happy Memorial Day from our family to yours, TX!",H2
12745,T0012746,Criminals don't follow gun laws — disarming law-abiding OH citizens makes us less safe.,H2
61016,T0061017,RT @FaithAndFlagDaily: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H2
7820,T0007821,RT @ProgressNowDaily: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
59742,T0059743,"Every family in OH deserves access to quality, affordable care. Full stop.",H2
78473,T0078474,RT @CleanAirCoalition: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
44074,T0044075,"Happy Labor Day from our family to yours, GA!",H2
63312,T0063313,RT @TheDailyLedgerUS: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
