bundle_id,candidate_id,rep,condition,n_tweets,small_bundle,tweet_ids
M5C0050,C0050,5,main,25,False,T0050962|T0066183|T0052789|T0033567|T0060384|T0059514|T0086964|T0003791|T0081116|T0003631|T0069003|T0094910|T0079310|T0085408|T0049158|T0030527|T0098488|T0076603|T0077483|T0005359|T0068552|T0007503|T0044383|T0063705|T0059561
M5C0062,C0062,5,main,25,False,T0073648|T0006438|T0010168|T0024692|T0026803|T0006301|T0067229|T0078661|T0035818|T0091060|T0017671|T0058769|T0059974|T0067809|T0061498|T0095823|T0053019|T0075615|T0088295|T0005142|T0095030|T0033933|T0064655|T0008496|T0064504
M5C0066,C0066,5,main,25,False,T0069823|T0067970|T0044026|T0032318|T0083500|T0008105|T0058314|T0092279|T0074446|T0044058|T0029018|T0089493|T0013712|T0050880|T0103595|T0083093|T0049102|T0046042|T0100941|T0063371|T0008190|T0072368|T0047584|T0022597|T0061527
M5C0068,C0068,5,main,25,False,T0053684|T0043300|T0022810|T0094412|T0085854|T0029746|T0093974|T0008668|T0001537|T0061563|T0022931|T0064574|T0058271|T0038689|T0081007|T0013609|T0051885|T0068998|T0059285|T0065037|T0029637|T0071251|T0023462|T0002125|T0103331
M5C0072,C0072,5,main,25,False,T0060589|T0080412|T0053322|T0072226|T0033864|T0010954|T0077275|T0037178|T0104535|T0061430|T0049657|T0065404|T0079307|T0055209|T0029178|T0013817|T0006454|T0093287|T0084900|T0001425|T0101119|T0036038|T0066461|T0070259|T0089528
M5C0075,C0075,5,main,25,False,T0087794|T0038558|T0022545|T0068408|T0005282|T0081782|T0014630|T0018637|T0005825|T0089416|T0006981|T0088437|T0082498|T0063485|T0019247|T0038222|T0040536|T0027149|T0019529|T0101086|T0098579|T0071968|T0014533|T0025758|T0097431
M5C0085,C0085,5,main,20,True,T0049861|T0077613|T0036351|T0096801|T0047052|T0045051|T0019430|T0049455|T0030386|T0078368|T0083432|T0048668|T0023282|T0040528|T0076081|T0063258|T0013937|T0066534|T0038130|T0044077
M5C0088,C0088,5,main,22,True,T0088222|T0037701|T0033668|T0056989|T0075583|T0035465|T0038236|T0001051|T0089188|T0069051|T0017334|T0093566|T0025374|T0092199|T0099426|T0078243|T0068691|T0011044|T0090871|T0064698|T0026320|T0072527
M5C0089,C0089,5,main,25,False,T0008186|T0090031|T0078051|T0089394|T0014489|T0003439|T0078649|T0078678|T0088783|T0055981|T0035500|T0012519|T0044441|T0002208|T0009726|T0017703|T0054318|T0076551|T0032642|T0079661|T0076162|T0027378|T0081517|T0005712|T0092252
M5C0093,C0093,5,main,25,False,T0051372|T0073849|T0085070|T0078522|T0018660|T0102580|T0064388|T0092602|T0018300|T0093294|T0069353|T0066465|T0093749|T0100960|T0004753|T0025750|T0052891|T0019007|T0091303|T0081178|T0083126|T0038420|T0015739|T0035861|T0069072
M5C0101,C0101,5,main,9,True,T0014973|T0011529|T0036274|T0037606|T0021796|T0001969|T0100419|T0046752|T0071688
M5C0104,C0104,5,main,25,False,T0000265|T0032377|T0037721|T0016712|T0069559|T0044610|T0006773|T0078077|T0020428|T0080340|T0046585|T0003213|T0083053|T0084184|T0078782|T0104250|T0019088|T0081229|T0007319|T0066584|T0058087|T0090124|T0067158|T0020107|T0057291
M5C0107,C0107,5,main,25,False,T0088888|T0081280|T0075035|T0040495|T0062041|T0008701|T0032374|T0072122|T0019876|T0017187|T0056329|T0038377|T0043440|T0032026|T0076017|T0047267|T0056797|T0007940|T0068735|T0060367|T0030671|T0028832|T0001545|T0072350|T0104543
M5C0111,C0111,5,main,25,False,T0001894|T0056868|T0058665|T0082022|T0055379|T0067520|T0022809|T0034628|T0011466|T0049311|T0064430|T0103375|T0023181|T0023578|T0102716|T0002873|T0014454|T0004400|T0104222|T0031867|T0102269|T0036709|T0060258|T0009679|T0064329
M5C0134,C0134,5,main,25,False,T0039248|T0018013|T0025942|T0097808|T0090710|T0053671|T0013223|T0099310|T0101623|T0100366|T0017437|T0023204|T0090686|T0020062|T0044705|T0045128|T0004847|T0008156|T0078201|T0074625|T0056476|T0009757|T0051049|T0101994|T0076489
M5C0142,C0142,5,main,25,False,T0033887|T0039759|T0005233|T0014251|T0057125|T0055956|T0042507|T0070916|T0040526|T0025675|T0050811|T0090192|T0076836|T0017155|T0007508|T0062831|T0031719|T0093428|T0088077|T0099096|T0090992|T0082864|T0088472|T0032873|T0019753
M5C0144,C0144,5,main,25,False,T0030134|T0000746|T0030900|T0086350|T0001926|T0071459|T0091536|T0090522|T0061204|T0096132|T0025763|T0080042|T0013486|T0019249|T0037605|T0032480|T0063478|T0058582|T0024689|T0097249|T0001767|T0018119|T0002680|T0100625|T0007695
M5C0146,C0146,5,main,25,False,T0093147|T0027697|T0025711|T0101738|T0095113|T0081537|T0102382|T0072557|T0061854|T0055664|T0006560|T0017864|T0053854|T0032664|T0092669|T0095245|T0078662|T0022337|T0053891|T0013954|T0018576|T0086722|T0085613|T0090473|T0065036
M5C0155,C0155,5,main,25,False,T0099841|T0066857|T0032867|T0060065|T0042609|T0003588|T0076946|T0101030|T0048345|T0057253|T0088015|T0023037|T0004724|T0006383|T0018769|T0053808|T0065988|T0062517|T0051486|T0054204|T0041642|T0042181|T0064196|T0007720|T0032058
M5C0170,C0170,5,main,25,False,T0040589|T0098589|T0026761|T0014052|T0072474|T0015542|T0099235|T0073660|T0030067|T0040659|T0024348|T0004539|T0095933|T0047107|T0102042|T0022983|T0081267|T0037774|T0048136|T0014344|T0067419|T0087646|T0095517|T0030907|T0008325
M5C0174,C0174,5,main,25,False,T0007514|T0103570|T0085971|T0024696|T0027367|T0055189|T0054820|T0031164|T0008956|T0049552|T0047560|T0102498|T0045088|T0001682|T0002666|T0070029|T0014242|T0050510|T0019081|T0046604|T0014688|T0072266|T0045460|T0026852|T0036605
M5C0184,C0184,5,main,25,False,T0001941|T0053455|T0047825|T0007891|T0022306|T0022811|T0074920|T0096107|T0009716|T0077698|T0059451|T0038374|T0049161|T0076786|T0008207|T0101288|T0068520|T0071513|T0013229|T0001351|T0014588|T0007637|T0094779|T0013703|T0026631
M5C0192,C0192,5,main,25,False,T0003342|T0040653|T0051419|T0031573|T0063594|T0057859|T0069948|T0002813|T0093990|T0082804|T0048016|T0098198|T0011943|T0036652|T0005465|T0022648|T0088035|T0091288|T0099565|T0054741|T0100177|T0096017|T0051131|T0088624|T0040099
M5C0193,C0193,5,main,25,False,T0102565|T0040772|T0091959|T0103772|T0083795|T0014583|T0026005|T0041551|T0058458|T0054757|T0090822|T0029731|T0011783|T0094189|T0024970|T0017509|T0021115|T0072789|T0027986|T0022161|T0066739|T0040128|T0100310|T0012794|T0035907
M5C0196,C0196,5,main,25,False,T0011259|T0072290|T0058092|T0055277|T0028013|T0005572|T0014113|T0010281|T0084707|T0088312|T0079650|T0066655|T0022426|T0084958|T0032286|T0087989|T0034012|T0023749|T0048663|T0023803|T0054610|T0006085|T0003757|T0043032|T0082383
M5C0201,C0201,5,main,25,False,T0028320|T0069760|T0063148|T0089107|T0080279|T0008830|T0085094|T0091013|T0011163|T0067160|T0067164|T0078667|T0037975|T0000938|T0020054|T0093519|T0104429|T0054319|T0097214|T0057200|T0053320|T0019341|T0015928|T0101633|T0067366
M5C0209,C0209,5,main,20,True,T0013618|T0064640|T0068997|T0060574|T0028007|T0082755|T0081237|T0037570|T0021780|T0024410|T0031681|T0085129|T0024432|T0086129|T0103970|T0003076|T0016863|T0045911|T0082268|T0048251
M5C0226,C0226,5,main,25,False,T0033781|T0087591|T0098549|T0086429|T0012246|T0060735|T0043866|T0052456|T0001520|T0074871|T0016486|T0045355|T0011191|T0038187|T0026972|T0020095|T0038227|T0048105|T0085426|T0094251|T0031162|T0029945|T0084514|T0048923|T0001286
M5C0228,C0228,5,main,25,False,T0017635|T0057596|T0046390|T0039631|T0052611|T0022315|T0004742|T0034156|T0051557|T0038605|T0076731|T0036616|T0059181|T0035072|T0036593|T0006176|T0030468|T0020679|T0049658|T0043101|T0014065|T0026238|T0002785|T0014851|T0027647
M5C0237,C0237,5,main,25,False,T0049309|T0040189|T0064126|T0034208|T0097787|T0098669|T0069259|T0075094|T0011861|T0057925|T0001739|T0039839|T0060274|T0087769|T0040625|T0042975|T0091882|T0076681|T0039756|T0034359|T0017558|T0018668|T0052409|T0052004|T0009000
M5C0242,C0242,5,main,25,False,T0078525|T0081831|T0010940|T0042826|T0085157|T0101164|T0022271|T0087463|T0102288|T0066066|T0013013|T0026145|T0064049|T0027116|T0080891|T0097806|T0102162|T0069237|T0051617|T0011592|T0094721|T0060303|T0101395|T0061026|T0084757
M5C0244,C0244,5,main,25,False,T0033169|T0039226|T0079576|T0069787|T0086541|T0079815|T0069477|T0045400|T0092210|T0044630|T0044075|T0047677|T0101253|T0033376|T0034373|T0065114|T0090204|T0002731|T0097590|T0041025|T0086214|T0067176|T0015924|T0055824|T0060581
M5C0250,C0250,5,main,24,True,T0093727|T0009066|T0002689|T0034374|T0009257|T0031389|T0014839|T0101612|T0092106|T0035413|T0070172|T0087060|T0020366|T0098964|T0025428|T0097978|T0019295|T0088720|T0097211|T0097877|T0032854|T0053865|T0070495|T0043604
M5C0256,C0256,5,main,19,True,T0065608|T0102666|T0022223|T0059525|T0019925|T0089204|T0054986|T0051647|T0070204|T0040854|T0063181|T0077946|T0093220|T0092303|T0045716|T0083154|T0035225|T0044283|T0032027
M5C0258,C0258,5,main,16,True,T0074256|T0009831|T0056784|T0087996|T0082876|T0031060|T0006679|T0001617|T0038939|T0049420|T0018907|T0086144|T0027055|T0088216|T0077325|T0053478
M5C0263,C0263,5,main,25,False,T0055862|T0088947|T0050688|T0012058|T0093217|T0050354|T0077892|T0018568|T0034868|T0079703|T0043875|T0091678|T0053112|T0072457|T0090580|T0054689|T0053996|T0028853|T0095020|T0040253|T0031827|T0104035|T0060549|T0096327|T0042433
M5C0264,C0264,5,main,25,False,T0018686|T0028131|T0026624|T0022574|T0092597|T0097267|T0061480|T0023494|T0034896|T0066952|T0073350|T0074286|T0063243|T0053571|T0100785|T0049660|T0004775|T0029543|T0034801|T0103168|T0047015|T0092805|T0065383|T0084044|T0003255
M5C0265,C0265,5,main,25,False,T0092856|T0039542|T0072451|T0041308|T0048619|T0016518|T0092465|T0015915|T0096691|T0097984|T0094964|T0013679|T0007848|T0042293|T0009190|T0064798|T0067355|T0007105|T0099153|T0047125|T0102865|T0070277|T0049366|T0023122|T0028887
M5C0267,C0267,5,main,23,True,T0082576|T0094641|T0011892|T0003273|T0078474|T0053868|T0071108|T0027192|T0084916|T0071178|T0055085|T0021634|T0049873|T0048682|T0084231|T0094049|T0014469|T0042780|T0042755|T0045748|T0066760|T0046017|T0038579
M5C0277,C0277,5,main,25,False,T0103681|T0035922|T0085820|T0007657|T0094401|T0013250|T0072189|T0021704|T0043360|T0046250|T0022643|T0019978|T0087596|T0008465|T0015834|T0067389|T0077231|T0006702|T0019953|T0002908|T0074018|T0098970|T0095687|T0015714|T0021648
M5C0293,C0293,5,main,25,False,T0004883|T0100360|T0043661|T0007698|T0099723|T0045270|T0103504|T0013382|T0039978|T0066734|T0059422|T0028437|T0020356|T0009362|T0089430|T0085521|T0069711|T0011822|T0021363|T0031712|T0098510|T0101733|T0089783|T0076747|T0003043
M5C0294,C0294,5,main,25,False,T0019469|T0091068|T0090085|T0049466|T0064770|T0082166|T0065549|T0067963|T0050771|T0050736|T0021498|T0071090|T0061559|T0079157|T0069557|T0001291|T0056852|T0031653|T0090171|T0100021|T0020685|T0086741|T0101245|T0074535|T0090081
M5C0299,C0299,5,main,25,False,T0051775|T0050687|T0058015|T0051803|T0022637|T0000179|T0048606|T0069701|T0095894|T0098253|T0033297|T0078503|T0092614|T0005539|T0016930|T0032665|T0082953|T0000631|T0082799|T0084127|T0022296|T0068948|T0047551|T0026068|T0086161
M5C0305,C0305,5,main,25,False,T0063793|T0032991|T0016664|T0085556|T0080436|T0103787|T0016973|T0101432|T0092615|T0076228|T0051805|T0095760|T0037191|T0073047|T0032682|T0078437|T0033329|T0072247|T0006164|T0087633|T0076438|T0074323|T0049475|T0102818|T0029172
M5C0321,C0321,5,main,25,False,T0001853|T0020451|T0068525|T0061349|T0063408|T0102857|T0007039|T0048086|T0095362|T0078239|T0081981|T0053229|T0018156|T0042822|T0022687|T0026887|T0041889|T0097114|T0030016|T0019861|T0004962|T0052341|T0066519|T0103909|T0073420
M5C0324,C0324,5,main,11,True,T0035917|T0017238|T0021950|T0002707|T0057136|T0092486|T0034351|T0049474|T0074311|T0050610|T0089911
M5C0327,C0327,5,main,25,False,T0048733|T0058727|T0055882|T0103992|T0005743|T0052510|T0070826|T0035423|T0089610|T0083857|T0074800|T0042749|T0062282|T0041521|T0045522|T0053893|T0024604|T0084585|T0067833|T0043663|T0048804|T0002207|T0065378|T0095158|T0077667
M5C0330,C0330,5,main,25,False,T0016660|T0082210|T0037657|T0036522|T0089071|T0005492|T0050378|T0081048|T0032432|T0006290|T0082387|T0071049|T0003421|T0033521|T0102534|T0059128|T0009318|T0046480|T0081654|T0049741|T0052230|T0069001|T0084786|T0043436|T0033030
M5C0333,C0333,5,main,25,False,T0018221|T0077724|T0027855|T0013293|T0102423|T0007144|T0004488|T0052536|T0095866|T0005194|T0019584|T0076523|T0047983|T0087274|T0016023|T0040765|T0058508|T0083875|T0100228|T0071465|T0027226|T0089719|T0047807|T0035412|T0040267
M5C0338,C0338,5,main,25,False,T0047395|T0093801|T0003814|T0080630|T0072989|T0100976|T0045017|T0027767|T0034113|T0022822|T0082896|T0085078|T0015618|T0027834|T0065959|T0053998|T0031278|T0065449|T0001745|T0019713|T0035296|T0032191|T0059018|T0041383|T0097686
M5C0340,C0340,5,main,17,True,T0039975|T0033686|T0082185|T0010409|T0080512|T0031377|T0056871|T0071960|T0100998|T0069278|T0083637|T0022728|T0055430|T0101003|T0011387|T0050683|T0036386
M5C0343,C0343,5,main,25,False,T0074941|T0088257|T0054831|T0016318|T0081452|T0035673|T0022087|T0022990|T0027204|T0082527|T0037252|T0056410|T0079246|T0083469|T0021898|T0026886|T0099341|T0007483|T0074531|T0091911|T0070684|T0101948|T0099768|T0103686|T0036225
M5C0347,C0347,5,main,25,False,T0029034|T0095798|T0048688|T0055528|T0002957|T0056174|T0092073|T0088625|T0079315|T0004732|T0094252|T0031605|T0032475|T0023624|T0002400|T0022480|T0075918|T0090869|T0006609|T0005623|T0070049|T0044984|T0027622|T0029309|T0101800
M5C0357,C0357,5,main,25,False,T0102243|T0048825|T0020064|T0078614|T0086086|T0071210|T0068709|T0101912|T0093906|T0053031|T0003670|T0080197|T0057188|T0081539|T0039250|T0033612|T0097279|T0046266|T0057491|T0066256|T0011128|T0055556|T0077858|T0080334|T0042148
M5C0366,C0366,5,main,25,False,T0092310|T0025071|T0033585|T0090101|T0040951|T0060110|T0016956|T0077733|T0029918|T0052678|T0051299|T0059674|T0049955|T0059286|T0092318|T0043259|T0031351|T0054165|T0035965|T0043433|T0068067|T0003943|T0096849|T0083033|T0040436
M5C0371,C0371,5,main,25,False,T0094270|T0034717|T0023957|T0050855|T0068895|T0101943|T0029675|T0036846|T0064039|T0099318|T0008533|T0056764|T0054256|T0047635|T0103740|T0093910|T0018983|T0008786|T0050343|T0003232|T0029610|T0062183|T0086055|T0010219|T0025138
M5C0376,C0376,5,main,25,False,T0082722|T0031459|T0014779|T0043223|T0065750|T0033123|T0040163|T0052218|T0020406|T0026612|T0095741|T0061077|T0029216|T0030760|T0021733|T0021263|T0076369|T0031759|T0056422|T0103795|T0008115|T0092683|T0072596|T0089335|T0100510
M5C0398,C0398,5,main,20,True,T0080856|T0081963|T0029786|T0104413|T0023213|T0068753|T0084451|T0074354|T0020367|T0056344|T0028516|T0024614|T0094669|T0029907|T0028535|T0096129|T0068818|T0044756|T0044117|T0052501
M5C0399,C0399,5,main,25,False,T0021108|T0058131|T0008394|T0057881|T0086880|T0023583|T0081523|T0099111|T0050313|T0078200|T0035648|T0063269|T0065213|T0001436|T0061364|T0091578|T0092586|T0007673|T0021719|T0022349|T0004636|T0078740|T0023768|T0029708|T0070876
M5C0412,C0412,5,main,25,False,T0021728|T0002105|T0082246|T0080006|T0056917|T0047840|T0086120|T0001322|T0060042|T0068781|T0058714|T0029936|T0087167|T0013073|T0033976|T0009773|T0052220|T0066606|T0048786|T0042660|T0063675|T0080855|T0043546|T0100952|T0076585
M5C0416,C0416,5,main,25,False,T0104337|T0064533|T0004048|T0010279|T0001536|T0055319|T0030781|T0060199|T0019943|T0098923|T0063742|T0041435|T0061001|T0078352|T0008042|T0019599|T0091982|T0012902|T0038215|T0031872|T0078118|T0057608|T0080880|T0049141|T0072571
M5C0417,C0417,5,main,25,False,T0000809|T0038036|T0085048|T0038365|T0087915|T0039016|T0023969|T0091093|T0057553|T0082583|T0003277|T0018046|T0025186|T0050945|T0104315|T0075969|T0004335|T0022162|T0032920|T0029419|T0090198|T0028595|T0092749|T0007628|T0019950
M5C0419,C0419,5,main,25,False,T0050823|T0013929|T0090178|T0010237|T0039613|T0006586|T0066955|T0035480|T0042550|T0050847|T0017258|T0058325|T0001056|T0099974|T0083121|T0047636|T0055970|T0103839|T0102895|T0045512|T0073649|T0065636|T0005158|T0019012|T0060446
M5C0420,C0420,5,main,25,False,T0022807|T0093836|T0075654|T0055939|T0035125|T0019715|T0101149|T0070025|T0066540|T0020393|T0059280|T0097977|T0057090|T0094193|T0014672|T0035534|T0076505|T0028474|T0064616|T0101764|T0100984|T0036057|T0004243|T0044689|T0050866
M5C0423,C0423,5,main,25,False,T0078487|T0034790|T0032808|T0029612|T0051554|T0020562|T0062878|T0032519|T0030670|T0097623|T0062778|T0018603|T0032111|T0018410|T0030925|T0027561|T0103001|T0038641|T0090329|T0077348|T0021684|T0028487|T0064934|T0010512|T0042891
M5C0428,C0428,5,main,25,False,T0094367|T0044468|T0002117|T0073075|T0036452|T0006366|T0022928|T0006748|T0007175|T0038595|T0050535|T0102440|T0009188|T0012671|T0042513|T0029281|T0032188|T0072092|T0056948|T0009266|T0079407|T0006596|T0073417|T0029128|T0075865
M5C0442,C0442,5,main,25,False,T0005506|T0048082|T0102527|T0083819|T0007538|T0061078|T0009175|T0008849|T0070777|T0009704|T0044846|T0029218|T0096075|T0056354|T0043993|T0045056|T0104594|T0086312|T0071352|T0077969|T0072042|T0088366|T0022122|T0090020|T0052054
M5C0445,C0445,5,main,25,False,T0017970|T0032769|T0085460|T0094179|T0014135|T0095556|T0032417|T0032256|T0027341|T0048960|T0017332|T0025146|T0069196|T0030472|T0101993|T0050200|T0096095|T0071976|T0086315|T0049849|T0071394|T0048720|T0098034|T0090499|T0012758
M5C0449,C0449,5,main,25,False,T0038427|T0098244|T0045074|T0014942|T0020301|T0060090|T0026120|T0042618|T0036156|T0097876|T0034004|T0010116|T0036742|T0078256|T0059778|T0005123|T0060324|T0031675|T0078736|T0046772|T0070611|T0086842|T0035590|T0069409|T0053767
M5C0450,C0450,5,main,25,False,T0048565|T0086127|T0054564|T0100596|T0039524|T0083642|T0073032|T0058686|T0036942|T0096704|T0002696|T0098790|T0029815|T0018406|T0067405|T0007168|T0078574|T0087918|T0089674|T0043478|T0042587|T0048821|T0068644|T0048259|T0042379
M5C0451,C0451,5,main,25,False,T0018241|T0088683|T0017639|T0058084|T0021390|T0060573|T0100786|T0070181|T0003891|T0068419|T0074633|T0097820|T0031445|T0100149|T0044937|T0046205|T0010328|T0013812|T0063385|T0009478|T0024629|T0035606|T0097090|T0073832|T0011733
M5C0456,C0456,5,main,25,False,T0077403|T0018701|T0100153|T0042871|T0095642|T0036034|T0007927|T0055748|T0068596|T0090744|T0062218|T0074518|T0047054|T0087363|T0102770|T0080355|T0094228|T0087671|T0031739|T0077839|T0061198|T0089421|T0075447|T0054044|T0066847
M5C0474,C0474,5,main,8,True,T0072415|T0013139|T0101336|T0002671|T0015499|T0041586|T0096935|T0092639
M5C0481,C0481,5,main,25,False,T0006225|T0065169|T0091778|T0000149|T0091384|T0010842|T0076163|T0008421|T0096900|T0082618|T0008538|T0025887|T0014964|T0055408|T0026312|T0073067|T0040258|T0047778|T0058948|T0040783|T0058047|T0069605|T0069716|T0027190|T0102746
M5C0485,C0485,5,main,25,False,T0026219|T0021097|T0024808|T0040466|T0067349|T0064712|T0065180|T0087007|T0098226|T0043343|T0094992|T0018167|T0041563|T0080393|T0019562|T0012429|T0062044|T0097212|T0075301|T0057330|T0090972|T0096744|T0089355|T0005835|T0039043
M5C0489,C0489,5,main,25,False,T0073913|T0047735|T0049451|T0023537|T0046741|T0012184|T0014379|T0067936|T0041579|T0060988|T0084669|T0050731|T0043710|T0035662|T0052690|T0100929|T0038550|T0025504|T0073305|T0040833|T0034045|T0063041|T0085925|T0072957|T0083079
M5C0496,C0496,5,main,25,False,T0024271|T0011405|T0078433|T0074727|T0015587|T0076349|T0065886|T0016178|T0070279|T0094530|T0098764|T0016419|T0034221|T0014723|T0028584|T0055701|T0043668|T0030988|T0043743|T0076399|T0040047|T0072498|T0044712|T0066718|T0046958
M5C0501,C0501,5,main,25,False,T0000952|T0078735|T0052306|T0043539|T0093663|T0059776|T0063870|T0008020|T0081802|T0076307|T0087697|T0070153|T0102211|T0083672|T0084792|T0068170|T0102437|T0052374|T0075687|T0063256|T0011653|T0073573|T0090971|T0098953|T0013760
M5C0504,C0504,5,main,25,False,T0011843|T0050700|T0031168|T0099994|T0044493|T0033894|T0027655|T0037674|T0056084|T0066107|T0045624|T0021803|T0072525|T0090493|T0069698|T0002765|T0035734|T0007721|T0022645|T0091580|T0091576|T0015135|T0024415|T0068846|T0022833
M5C0506,C0506,5,main,25,False,T0102852|T0034179|T0007455|T0034124|T0053863|T0032798|T0035670|T0077408|T0027527|T0100567|T0074193|T0067802|T0036747|T0004853|T0025604|T0001733|T0023253|T0091351|T0024419|T0018691|T0102138|T0104415|T0104137|T0100705|T0054246
M5C0508,C0508,5,main,25,False,T0089699|T0079209|T0019944|T0030346|T0028771|T0102701|T0102283|T0008519|T0034847|T0044975|T0036948|T0031015|T0032814|T0098077|T0063968|T0086191|T0062163|T0043309|T0054064|T0090640|T0017484|T0079428|T0035888|T0053198|T0030405
M5C0515,C0515,5,main,23,True,T0059356|T0060859|T0069608|T0075607|T0034946|T0036690|T0069091|T0036131|T0070449|T0091474|T0050877|T0045336|T0060913|T0092970|T0054566|T0092181|T0030852|T0075794|T0009387|T0087616|T0057335|T0087536|T0010492
M5C0534,C0534,5,main,25,False,T0077997|T0022340|T0063707|T0100115|T0078316|T0043916|T0029711|T0027458|T0103026|T0066980|T0047206|T0005671|T0053769|T0028062|T0040455|T0083817|T0010733|T0024998|T0088292|T0034885|T0008931|T0089296|T0066690|T0091138|T0015424
